section,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath
2016Q2,25.06475,121.537348,406,33e3,1,81.29,0,0,1,0,11,2016-03-21,2015-10-16,8,14,10,-1,TRUE,TRUE,FALSE,2,1,1
2016Q2,25.05505,121.5264885,365,18e3,1,49.35,0,0,1,0,11,2016-03-26,1978-06-20,8,12,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0824441,121.5656254,413,93611,0,226.54,226.54,0,1,0,5,2016-03-15,2011-01-28,8,10,10,-1,TRUE,TRUE,FALSE,1,0,0
2016Q2,25.0824441,121.5656254,413,93611,0,226.54,226.54,0,1,0,5,2016-03-15,2011-01-28,8,10,10,-1,TRUE,TRUE,FALSE,1,0,0
2016Q2,25.0536429,121.544471,343,4e4,2,116.69,0,0,1,0,7,2016-04-04,NA,4,12,10,-1,TRUE,TRUE,FALSE,3,2,2
2016Q2,25.0536429,121.544471,481,23e3,1,47.82,0,0,1,0,7,2016-04-07,NA,12,12,10,-1,TRUE,TRUE,FALSE,1,1,1
2016Q2,25.041711,121.566736,246,28e3,1,113.69,0,0,1,0,10,2016-04-07,1982-06-28,4,5,5,-1,TRUE,FALSE,TRUE,3,2,1
2016Q2,25.045709,121.6141377,293,38e3,3,129.59,0,0,1,0,4,2016-03-24,NA,1,7,6,-1,TRUE,TRUE,TRUE,4,3,3
2016Q2,25.1362898,121.5109145,162,7e3,1,43.32,13.21,1,1,0,1,2016-03-16,1989-02-14,4,5,5,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.1260487,121.5005871,400,19470,0,48.66,7.76,1,1,0,1,2016-03-20,2015-08-28,16,19,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.106248,121.538623,208,57e3,2,274.22,567.17,1,1,0,6,2016-03-21,1961-12-30,-1,2,9,-1,TRUE,FALSE,TRUE,3,3,2
2016Q2,25.0700316,121.5186793,412,32e3,1,77.58,0,0,1,0,3,2016-03-27,2013-04-19,6,12,10,-1,TRUE,TRUE,FALSE,2,1,1
2016Q2,25.048493,121.5187377,691,57500,1,83.26,0,0,1,0,3,2016-03-14,2009-07-24,8,18,10,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.015757,121.532347,599,25e3,1,41.74,0,0,1,0,12,2016-03-25,2012-06-26,8,10,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0720319,121.5178353,244,35e3,1,143.26999999999995,0,0,1,0,3,2016-04-01,1988-12-05,2,8,1,-1,TRUE,TRUE,FALSE,0,1,1
2016Q2,25.051787,121.517521,337,56e3,0,166.37,0,0,1,0,3,2016-03-15,1996-06-08,2,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0381203,121.5505028,412,66e3,2,160.35,0,0,1,0,2,2016-03-10,NA,8,12,10,-1,TRUE,TRUE,FALSE,3,2,2
2016Q2,25.033347,121.5545137,340,65e3,0,191.37,4467,0,1,0,2,2016-03-17,1985-11-07,6,15,10,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0328737,121.5561526,559,15e4,3,268.47,0,0,1,1,2,2016-03-26,2011-10-27,9,15,10,-1,TRUE,TRUE,FALSE,5,2,3
2016Q2,25.0404082,121.5574353,708,12e4,0,169.39,0,0,1,0,2,2016-03-22,NA,1,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0430517,121.5532165,623,75e3,0,120.45,0,0,1,0,2,2016-03-28,1974-09-13,1,4,5,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0233233,121.5286476,357,35e3,1,98.15,0,0,1,0,2,2016-03-31,2003-10-07,2,5,6,-1,TRUE,FALSE,FALSE,1,1,1
2016Q2,25.0438035,121.5442264,2370,18e4,0,75.95,0,0,1,0,2,2016-03-17,NA,1,4,3,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.048493,121.5187377,520,61427,2,118.12,0,0,1,0,3,2016-03-15,2009-07-24,13,18,10,-1,TRUE,TRUE,TRUE,3,1,2
2016Q2,25.048493,121.5187377,617,56e3,1,90.78,0,0,1,0,3,2016-03-14,2009-07-24,7,18,10,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.0508869,121.5152591,390,54348,1,139.19,0,0,1,0,3,2016-03-15,2011-04-18,5,12,10,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.048493,121.5187377,589,51e3,1,86.59,0,0,1,0,3,2016-03-18,2009-07-24,18,18,10,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.1166303,121.5143344,318,60400,2,190.2,0,0,1,0,1,2016-03-15,2008-07-22,4,14,10,-1,TRUE,TRUE,TRUE,4,2,2
2016Q2,25.0249938,121.5534894,413,75e3,0,181.63,0,0,1,1,10,2016-04-06,1997-02-21,8,21,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0657089,121.522573,443,13e4,2,293.36,0,0,1,1,11,2016-04-06,1992-08-26,11,11,1,-1,TRUE,TRUE,FALSE,2,0,2
2016Q2,25.0486979,121.5331491,317,65e3,0,204.93,0,0,1,0,11,2016-04-07,1973-01-09,3,11,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.076773,121.563503,313,1e5,2,319.93,0,0,1,2,11,2016-03-21,2001-07-24,2,9,6,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0820805,121.573032,292,3e4,1,102.74,22.95,1,1,1,5,2016-04-09,1983-07-22,1,5,3,-1,TRUE,FALSE,FALSE,2,2,1
2016Q2,25.0526041,121.5372001,504,3e4,1,59.47,0,0,1,0,11,2016-03-19,1992-12-17,2,9,6,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.0675023,121.5271657,201,17500,1,87.2,0,0,1,0,11,2016-03-06,1981-11-13,4,5,5,-1,TRUE,FALSE,FALSE,3,2,1
2016Q2,25.0456563,121.5329859,362,22500,1,62.11,0,0,1,0,11,2016-03-23,1969-05-23,2,4,5,-1,TRUE,FALSE,FALSE,2,2,1
2016Q2,25.0334194,121.5711726,342,7e4,0,204.61,0,0,1,1,10,2016-03-10,2007-12-28,2,27,10,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.0390458,121.568652,342,92e3,2,268.93,0,0,1,1,10,2016-03-15,1997-11-26,7,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0338981,121.5747856,412,48813,0,118.54,0,0,1,0,10,2016-03-23,NA,1,5,3,-1,FALSE,FALSE,TRUE,0,0,0
2016Q2,25.0590469,121.5465492,877,57895,0,66,0,0,1,0,7,2016-03-31,1981-09-05,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0510356,121.5452347,443,79e3,2,178.4,0,0,1,0,7,2016-03-17,2011-10-31,1,10,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.036644,121.574876,396,58e3,0,146.55,0,0,1,0,10,2016-04-06,1995-12-12,6,21,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0305044,121.5652772,272,46e3,2,168.86,2111,1,1,1,10,2016-04-01,1998-04-20,12,13,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.040931,121.58858,537,26e3,1,48.42,0,0,1,0,4,2016-03-19,2006-03-01,2,8,6,-1,TRUE,TRUE,TRUE,2,1,1
2016Q2,25.1200447,121.5266383,327,79e3,2,241.36,0,0,1,0,6,2016-03-16,1995-03-07,4,7,6,-1,TRUE,TRUE,TRUE,4,2,2
2016Q2,25.0214346,121.4946658,159,14e3,2,87.99,0,0,1,0,8,2016-03-31,1969-05-23,4,4,5,-1,TRUE,FALSE,FALSE,3,2,2
2016Q2,NA,25.048493,951,41e3,1,43.12,0,0,1,0,3,2016-03-05,2009-07-24,17,18,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0445321,121.5255064,492,20800,1,42.24,0,0,1,0,12,2016-04-05,2007-05-11,14,14,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0571759,121.52326,298,3e4,1,100.79,0,0,1,0,11,2016-03-16,2001-11-12,6,14,10,-1,TRUE,TRUE,TRUE,3,1,1
2016Q2,25.056386,121.525667,490,1e5,2,204.06,0,0,1,0,11,2016-03-18,2013-11-01,15,24,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0605292,121.5257605,349,3e4,1,86,0,0,1,0,11,2016-03-15,2009-11-06,8,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2016Q2,25.0804308,121.570804,430,59e4,0,1372.89,0,0,2,0,5,2016-03-01,2012-01-04,5,10,1,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0522884,121.5321795,511,57053,1,111.63,0,0,1,0,11,2016-03-15,2010-09-17,9,18,10,-1,TRUE,TRUE,TRUE,3,2,1
2016Q2,25.0309493,121.5312065,565,2e4,1,35.42,0,0,1,0,2,2016-03-31,2010-01-22,9,13,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0197882,121.5571416,271,61e3,4,224.94,0,0,2,0,2,2016-03-30,1973-11-28,2,4,5,-1,TRUE,FALSE,FALSE,6,2,4
2016Q2,25.0259296,121.5337034,398,16e3,1,40.18,0,0,1,0,2,2016-03-30,1984-03-20,3,12,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.041621,121.555208,1680,24e4,0,142.88,0,0,1,0,2,2016-04-08,1972-12-28,1,11,3,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0443399,121.5262168,445,4e4,0,89.83,0,0,1,0,12,2016-02-26,1982-11-16,12,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.045451,121.513395,408,36e3,0,88.21,0,0,1,0,12,2016-01-29,2002-07-23,5,14,10,-1,FALSE,FALSE,TRUE,0,0,0
2016Q2,25.0528258,121.5333503,389,68e3,0,174.96,0,0,1,0,11,2016-03-02,1977-07-19,1,11,1,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0518383,121.5556829,398,39e3,0,98.09,0,0,1,0,7,2016-01-06,NA,5,12,10,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.041621,121.555208,525,67e3,0,127.52,0,0,1,0,2,2016-02-15,NA,12,12,10,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.0422589,121.55692,369,66e3,0,178.63,0,0,1,0,2,2016-01-06,1974-08-24,5,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.015757,121.532347,623,26e3,1,41.74,0,0,1,0,12,2016-03-31,2012-06-26,7,10,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,24.988858,121.567786,711,66e3,0,92.82,0,0,1,0,9,2016-03-17,NA,-1,2,9,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.04234,121.565476,406,27e3,0,66.57000000000001,0,0,1,0,10,2016-01-22,1984-08-10,13,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.055757,121.537466,338,58e3,0,171.81,0,0,1,0,11,2015-12-31,NA,2,12,1,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.051986,121.5230243,475,32e3,1,67.42,0,0,1,0,11,2016-03-09,1976-12-10,6,11,1,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0629946,121.5241052,334,34650,1,103.79,0,0,1,0,11,2016-03-23,1984-06-22,1,12,1,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0493179,121.5177851,520,28e3,0,53.84,0,0,1,0,3,2016-03-28,2009-07-24,14,18,10,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.0361643,121.5527357,374,45400,2,121.41,0,0,1,0,2,2016-04-06,1981-02-16,1,16,10,-1,TRUE,TRUE,TRUE,2,2,2
2016Q2,25.0284817,121.5570473,354,32e3,2,90.28,10.53,1,1,0,2,2016-04-10,1981-07-16,2,12,10,-1,TRUE,FALSE,FALSE,1,1,2
2016Q2,25.0299121,121.5227328,218,3e4,2,137.52,0,0,1,0,2,2016-03-26,NA,4,5,5,-1,TRUE,FALSE,FALSE,4,2,2
2016Q2,25.0404607,121.5530865,1020,17e4,0,166.67,268,0,1,0,2,2016-04-11,NA,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0438035,121.5442264,310,52e3,2,167.67000000000004,0,0,1,0,2,2016-03-23,1981-12-30,3,16,1,-1,TRUE,FALSE,FALSE,3,2,2
2016Q2,25.048623,121.5311785,484,28e3,0,57.91,0,0,1,0,11,2016-02-01,1975-02-03,7,11,1,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.085196,121.5554409,552,25e3,1,45.29,0,0,1,0,11,2016-03-17,2010-12-24,8,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0638906,121.5853986,229,4e4,0,174.64,0,0,1,0,5,2016-03-15,2013-10-17,7,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0849145,121.566951,253,28e3,2,110.72,0,0,1,0,5,2016-03-16,1981-12-30,7,7,6,-1,TRUE,FALSE,FALSE,3,2,2
2016Q2,25.0755019,121.6072634,256,53e3,2,207.4,0,0,1,0,5,2016-03-17,2000-10-16,8,19,10,-1,TRUE,TRUE,FALSE,4,2,2
2016Q2,25.061386,121.526919,329,5e4,2,151.91000000000003,0,0,1,0,11,2016-03-15,2007-11-06,6,14,10,-1,TRUE,TRUE,TRUE,2,2,2
2016Q2,25.0671073,121.5994289,311,23e3,0,73.92,18.4,1,1,0,5,2016-04-01,2010-06-02,1,11,10,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0572804,121.5257191,751,5e4,1,66.62,0,0,1,0,11,2016-04-12,2009-09-16,16,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,NA,NA,624,49e3,1,78.51,0,0,1,1,11,2016-03-26,2006-07-13,9,14,10,-1,TRUE,TRUE,TRUE,1,2,1
2016Q2,25.0523809,121.5371887,700,42e3,1,60,0,0,1,0,11,2016-03-25,2006-07-13,14,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0468527,121.5299559,577,21569,1,37.39,10.88,1,1,0,11,2016-04-08,2003-10-30,6,6,6,-1,TRUE,FALSE,TRUE,1,0,1
2016Q2,25.0457437,121.5161821,583,5e4,1,85.8,0,0,1,0,12,2016-03-21,NA,-1,3,9,-1,TRUE,FALSE,FALSE,0,1,1
2016Q2,25.0457437,121.5161821,583,1e5,2,171.58,0,0,1,0,12,2016-03-21,NA,-1,3,9,-1,TRUE,FALSE,FALSE,0,2,2
2016Q2,25.0463358,121.5241773,638,5e4,1,78.34,0,0,1,0,12,2016-03-25,2006-08-24,4,11,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.043426,121.503856,315,35e3,1,111.04,0,0,1,0,8,2016-03-30,2015-10-01,7,15,10,-1,TRUE,TRUE,TRUE,3,1,1
2016Q2,25.051787,121.517521,286,7e4,2,244.54,0,0,1,1,3,2016-03-22,1990-12-21,7,18,1,-1,TRUE,TRUE,TRUE,4,1,2
2016Q2,25.1185814,121.5295361,455,74e3,2,162.5,0,0,1,0,6,2016-03-15,1976-11-06,7,7,10,-1,TRUE,TRUE,TRUE,4,2,2
2016Q2,25.1163995,121.5339561,475,117400,0,247.39,0,0,1,0,6,2016-04-05,1995-11-03,11,26,10,-1,FALSE,TRUE,TRUE,0,0,0
2016Q2,25.0536429,121.544471,502,24e3,1,47.82,0,0,1,0,7,NA,NA,11,12,10,-1,TRUE,TRUE,FALSE,1,1,1
2016Q2,25.0490394,121.5647375,325,25e3,2,77,17,1,1,0,7,2016-04-06,1979-02-27,3,5,5,-1,TRUE,FALSE,TRUE,3,2,2
2016Q2,25.0548084,121.5444479,437,175e3,0,400.87,0,0,1,2,7,2016-03-23,1986-02-05,13,15,1,-1,TRUE,TRUE,TRUE,6,2,0
2016Q2,25.0515713,121.5672554,401,44e3,1,109.62,0,0,1,0,7,2016-03-30,NA,1,4,3,-1,TRUE,FALSE,FALSE,0,2,1
2016Q2,25.027765,121.5677528,248,25e3,1,100.7,36.75,1,1,0,10,2016-03-28,1975-11-21,2,4,5,-1,TRUE,FALSE,FALSE,3,2,1
2016Q2,25.0299575,121.5579021,724,67e3,1,92.53,0,0,1,0,10,2016-04-09,1991-11-06,1,12,1,-1,TRUE,TRUE,FALSE,0,0,1
2016Q2,25.0299575,121.5579021,723,73e3,1,100.96,0,0,1,0,10,2016-04-09,1991-11-06,1,12,1,-1,TRUE,TRUE,FALSE,1,1,1
2016Q2,25.0516995,121.5601849,439,404971,2,923.26,0,0,1,0,7,2016-03-25,1992-02-18,5,15,1,-1,TRUE,TRUE,TRUE,1,1,2
2016Q2,25.1167419,121.5318097,849,8e4,0,94.27,0,0,1,0,6,2016-03-16,1983-12-10,1,5,5,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.1163282,121.5316405,956,1e5,0,104.63,0,0,1,0,6,2016-03-16,1983-12-10,1,5,5,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.1157247,121.5171391,451,7e4,2,155.27,0,0,1,0,1,2016-03-24,2006-06-30,8,15,10,-1,TRUE,TRUE,TRUE,3,1,2
2016Q2,25.0863232,121.5250421,733,48e3,2,65.45,0,0,1,0,6,2016-03-15,2004-12-31,7,11,10,-1,TRUE,TRUE,TRUE,2,1,2
2016Q2,25.1102284,121.526231,495,6e4,2,121.2,0,0,1,0,6,2016-04-01,2005-08-03,7,9,6,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.1085543,121.5322198,446,96e3,2,215.46,0,0,1,0,6,2016-04-01,2005-05-13,11,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0344053,121.5269823,320,17e3,1,53.17,0,0,1,0,12,2016-04-13,1997-05-15,8,10,8,-1,TRUE,FALSE,TRUE,1,1,1
2016Q2,25.0713534,121.5133693,277,4e4,2,144.64,0,0,1,0,3,2016-03-22,1981-12-10,4,7,6,-1,TRUE,TRUE,FALSE,4,2,2
2016Q2,25.058278,121.513121,1013,21e3,1,20.74,0,0,1,0,3,2016-03-24,NA,-1,2,9,-1,TRUE,FALSE,TRUE,2,1,1
2016Q2,25.063127,121.5158609,276,16e3,0,57.99,0,0,1,0,3,2016-04-01,1972-11-25,2,4,5,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0563544,121.5333334,393,13e4,0,331.11,0,0,1,0,11,2016-04-08,1982-03-24,1,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.081777,121.591523,243,3e4,2,123.48,14.07,1,1,0,5,2016-03-12,1994-07-01,8,10,6,-1,TRUE,TRUE,FALSE,2,1,2
2016Q2,25.0522597,121.5339284,279,5e4,2,179.49,0,0,1,0,11,2016-03-17,1971-12-10,1,8,3,-1,TRUE,TRUE,FALSE,0,1,2
2016Q2,25.0520519,121.521496,686,1e4,1,14.57,0,0,0,0,11,2016-03-16,1966-02-27,2,3,5,-1,TRUE,FALSE,TRUE,1,0,1
2016Q2,25.0613376,121.5279855,266,23e3,1,86.31,0,0,1,0,11,2016-03-18,1985-06-15,5,5,5,-1,TRUE,FALSE,TRUE,2,1,1
2016Q2,25.0582153,121.524294,884,5e4,1,56.58,0,0,1,0,11,2016-03-20,2006-10-12,12,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0469812,121.5327699,432,33e4,2,763.08,0,0,1,0,11,2016-03-30,1983-10-18,9,11,1,-1,TRUE,TRUE,TRUE,1,1,2
2016Q2,NA,NA,868,29500,1,34,0,0,1,0,11,2016-03-30,2008-03-12,3,14,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0604349,121.5238947,443,22e4,2,496.17,0,0,1,2,11,2016-04-07,2001-04-04,9,12,1,-1,TRUE,TRUE,TRUE,4,1,2
2016Q2,25.0599838,121.5281421,335,7e3,1,20.88,0,0,0,0,11,2016-03-25,NA,1,3,5,-1,TRUE,FALSE,TRUE,1,0,1
2016Q2,25.0580477,121.5264375,398,28e3,1,70.39999999999998,0,0,1,0,11,2016-03-28,1992-04-22,7,11,10,-1,TRUE,TRUE,TRUE,2,1,1
2016Q2,25.0632923,121.5219717,342,3e4,1,87.77,0,0,1,0,11,2016-04-01,2012-11-12,1,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0676789,121.542224,235,18e3,1,76.45,0,0,1,0,11,2016-03-31,1981-10-28,4,5,5,-1,TRUE,FALSE,TRUE,3,2,1
2016Q2,25.0757019,121.572079,370,273798,0,739.8199999999998,0,0,1,3,5,2016-03-16,2002-09-17,1,12,2,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0773389,121.5699899,370,273798,0,739.8199999999998,0,0,1,3,5,2016-03-16,2002-09-17,1,12,2,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0838652,121.5949189,708,8e4,0,113.07,14.75,1,1,0,5,2016-03-21,1984-03-23,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0609764,121.523467,533,47e3,1,88.18,0,0,1,0,11,2016-03-18,1990-10-19,11,17,10,-1,TRUE,TRUE,TRUE,2,2,1
2016Q2,25.076411,121.5866048,270,14e3,1,51.93,73,3,1,0,5,2013-03-21,1997-02-27,2,21,8,-1,TRUE,FALSE,TRUE,1,1,1
2016Q2,25.0508214,121.5251558,563,26e3,1,46.16,0,0,1,0,11,2016-03-19,2008-12-15,3,15,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0337903,121.5485556,422,15e4,3,355.2800000000001,0,0,2,1,2,2016-03-31,1998-03-11,1,11,10,-1,TRUE,TRUE,TRUE,3,2,3
2016Q2,25.0308487,121.5407072,323,4e4,2,123.84,0,0,1,0,2,2016-03-30,1987-12-31,-1,15,10,-1,TRUE,TRUE,FALSE,3,2,2
2016Q2,25.037263,121.543994,475,86276,2,181.59,0,0,1,0,2,2016-03-28,1990-10-17,11,12,1,-1,TRUE,TRUE,TRUE,4,1,2
2016Q2,25.0327014,121.556499,724,77194,1,106.62,0,0,1,0,2,2016-04-01,NA,1,4,3,-1,TRUE,FALSE,TRUE,3,0,1
2016Q2,25.0413014,121.5508254,306,46e3,0,150.09,0,0,1,0,2,2016-03-17,NA,2,4,5,-1,FALSE,FALSE,TRUE,0,0,0
2016Q2,25.028125,121.51471,252,27e3,0,106.96,0,0,1,0,12,2016-03-23,1979-11-26,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.028038,121.5198942,511,138e3,0,270.3,0,0,1,0,12,2016-03-29,NA,1,4,5,-1,TRUE,FALSE,FALSE,0,0,0
2016Q2,25.0275153,121.5137589,418,125e3,4,299.04,53.16,1,1,4,12,2016-03-31,2012-12-11,2,11,10,-1,TRUE,FALSE,FALSE,3,3,4
2016Q2,25.0304766,121.539595,259,28e3,2,108.05,0,0,1,0,2,2016-04-01,1986-04-15,6,15,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.039964,121.5493187,507,8e4,2,157.70999999999995,0,0,1,1,2,2016-04-01,NA,5,12,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0781645,121.5488731,266,69e3,4,259.5,0,0,1,1,11,2016-04-01,1993-09-24,2,15,10,-1,TRUE,TRUE,TRUE,6,4,4
2016Q2,25.0799234,121.5545504,474,11e4,4,232.27,0,0,1,2,11,2016-03-28,2008-11-21,3,11,10,-1,TRUE,TRUE,FALSE,6,2,4
2016Q2,25.0472178,121.5333921,651,2e4,1,30.700000000000006,0,0,1,0,11,2016-03-28,2008-11-18,2,11,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0824259,121.5792856,242,26e3,2,107.46,0,0,1,0,5,2016-03-23,1994-08-06,4,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.0782481,121.5653445,546,105e3,0,192.48,0,0,1,1,11,2016-03-19,2001-06-21,4,11,1,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.0649087,121.5256777,613,55e3,1,89.73,0,0,1,0,11,2016-03-31,2011-07-26,12,13,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.065211,121.5293055,698,4e4,1,57.29,0,0,1,0,11,2016-04-01,2009-06-22,13,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.063083,121.5444532,283,38e3,2,134.36,0,0,1,0,11,2016-04-03,1977-11-23,4,7,6,-1,TRUE,TRUE,FALSE,4,2,2
2016Q2,25.0706868,121.5810499,207,35e3,2,169.01999999999995,0,0,1,1,5,2016-04-08,1997-10-30,1,5,5,-1,TRUE,TRUE,FALSE,4,2,2
2016Q2,25.0483536,121.53871410000001,304,4e4,1,131.62,0,0,1,0,11,2016-04-11,1988-10-26,5,12,1,-1,TRUE,TRUE,FALSE,0,1,1
2016Q2,25.0523303,121.5279494,471,38500,1,81.75,0,0,1,0,11,2016-04-13,NA,1,3,3,-1,TRUE,FALSE,FALSE,0,1,1
2016Q2,25.0572804,121.5257191,502,5e4,1,99.65,0,0,1,0,11,2016-03-28,2009-09-16,12,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0828044,121.5530511,325,56e3,2,172.37,0,0,1,0,11,2016-03-20,2006-12-01,6,8,6,-1,TRUE,TRUE,TRUE,2,2,2
2016Q2,25.0572804,121.5257191,722,45e3,1,62.290000000000006,0,0,1,0,11,2016-03-18,2009-09-16,11,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0741849,121.5774099,286,211e3,0,738.09,0,0,2,8,5,2016-04-13,2005-12-28,4,8,2,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.065211,121.5293055,639,5e4,1,78.19,0,0,1,0,11,2016-03-18,2009-06-22,9,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,25.0598869,121.5225148,656,8e4,0,121.97,0,0,1,0,11,2016-03-21,1977-02-28,1,7,1,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.0675469,121.5775898,247,72e3,0,290.91,0,0,1,2,5,2016-03-18,2007-09-17,5,5,2,-1,FALSE,TRUE,FALSE,0,0,0
2016Q2,25.053275,121.513251,412,24e3,1,58.22,0,0,1,0,3,2016-03-28,2015-05-06,5,13,8,-1,TRUE,TRUE,TRUE,1,1,1
2016Q2,NA,25.059562,201,25e3,1,124.19,0,0,1,0,3,2016-03-26,1985-08-24,1,5,3,-1,TRUE,FALSE,FALSE,2,1,1
2016Q2,25.044641,121.506596,345,168e3,5,486.93,0,0,1,0,8,2016-03-16,NA,-1,5,5,-1,TRUE,FALSE,FALSE,0,5,5
2016Q2,25.0568399,121.5204985,401,4e4,1,99.73,0,0,1,0,3,2016-03-28,2008-06-26,3,7,6,-1,TRUE,TRUE,TRUE,2,1,1
2016Q2,25.0259789,121.5033178,2478,476190,0,192.19,126.51,3,1,0,8,2016-04-09,1973-10-01,1,7,6,-1,FALSE,FALSE,TRUE,0,0,0
2016Q2,25.0404106,121.5319945,488,68e3,0,139.37,0,0,1,0,12,2016-04-05,NA,1,4,3,-1,FALSE,FALSE,FALSE,0,0,0
2016Q2,25.1219167,121.5287752,307,28e3,2,91.24,0,0,1,0,6,2016-04-07,1978-07-20,5,5,6,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.042405,121.570014,555,4e4,2,72.04,0,0,1,0,10,2016-04-06,2004-09-30,3,11,10,-1,TRUE,TRUE,TRUE,3,2,2
2016Q2,25.051669,121.562161,383,89773,2,234.51,0,0,1,1,7,2016-03-22,2010-11-12,5,18,10,-1,TRUE,TRUE,TRUE,4,2,2
